filename,repo,repo_url,source_category,path_within_repo,num_variables,variable_bucket,ground_truth_source
28.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/28.c.sl,7,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
28_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/28_conf1.sl,11,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
28_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/28_conf5.sl,19,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
29.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/29.c.sl,7,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
29_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/29_conf1.sl,11,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
29_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/29_conf5.sl,19,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
3.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/3.c.sl,11,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
30.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/30.c.sl,5,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
30_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/30_conf1.sl,9,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
30_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/30_conf5.sl,17,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
35.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/35.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
35_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/35_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
35_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/35_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
36.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/36.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
36_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/36_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
36_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/36_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
37.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/37.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
37_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/37_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
37_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/37_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
38.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/38.c.sl,9,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
38_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/38_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
38_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/38_conf5.sl,26,21-50,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
39.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/39.c.sl,9,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
39_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/39_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
39_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/39_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
3_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/3_conf1.sl,18,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
3_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/3_conf5.sl,27,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
4.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/4.c.sl,11,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
40.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/40.c.sl,10,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
40_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/40_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
40_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/40_conf5.sl,26,21-50,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
41.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/41.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
41_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/41_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
41_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/41_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
42.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/42.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
42_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/42_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
42_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/42_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
43.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/43.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
43_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/43_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
43_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/43_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
44.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/44.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
44_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/44_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
44_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/44_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
45.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/45.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
45_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/45_conf1.sl,16,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
45_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/45_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
46.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/46.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
47.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/47.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
47_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/47_conf1.sl,16,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
47_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/47_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
48.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/48.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
48_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/48_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
48_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/48_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
49.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/49.c.sl,10,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
49_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/49_conf1.sl,16,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
49_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/49_conf5.sl,24,21-50,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
4_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/4_conf1.sl,18,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
4_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/4_conf5.sl,26,21-50,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
5.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/5.c.sl,13,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
50.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/50.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
50_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/50_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
50_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/50_conf5.sl,24,21-50,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
51.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/51.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
51_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/51_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
51_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/51_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
52.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/52.c.sl,8,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
52_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/52_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
52_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/52_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
56.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/56.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
56_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/56_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
56_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/56_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
57.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/57.c.sl,10,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
57_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/57_conf1.sl,16,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
57_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/57_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
5_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/5_conf1.sl,20,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
63.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/63.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
63_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/63_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
63_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/63_conf5.sl,23,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
64.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/64.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
64_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/64_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
65.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/65.c.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
65_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/65_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
66.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/66.c.sl,8,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
66_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/66_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
67.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/67.c.sl,10,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
67_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/67_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
67_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/67_conf5.sl,25,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
68.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/68.c.sl,10,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
68_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/68_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
70.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/70.c.sl,10,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
